episode,step,total_steps,reward,action_0,action_1,value,logprob,agent_id,done
0,0,0,0.0,0.6846444,-0.093819946,[0.0262021],[-2.078474],0,False
0,0,0,0.0,-1.2836242,-0.14374478,[0.0356527],[-2.6398313],1,False
0,0,0,0.0,-0.9696838,1.3407731,[0.01458564],[-3.2699342],2,False
0,0,0,0.0,-0.5406022,-1.6289878,[0.03824537],[-3.2070794],3,False
0,0,0,0.0,-0.8837265,-0.101902716,[4.55454e-05],[-2.191598],4,False
0,0,0,0.0,-1.3441374,-0.24143904,[0.00508054],[-2.6935627],5,False
0,0,0,0.0,0.1825361,-1.0500312,[0.0262021],[-2.3623188],6,False
0,0,0,0.0,1.543866,-0.44650742,[0.01458564],[-3.1814013],7,False
0,0,0,0.0,0.25844675,-0.127202,[-0.00217362],[-1.8863006],8,False
0,0,0,0.0,0.6556844,2.2092273,[0.03852333],[-4.65617],9,False
0,0,0,0.0,0.055199403,0.2588436,[-0.00210905],[-1.888478],10,False
0,0,0,0.0,-0.5913788,0.32386756,[0.01565428],[-2.0611825],11,False
0,1,1,3.0,0.12270865,-0.040451266,[0.044398],[-1.8499253],0,False
0,1,1,0.75,0.024395391,1.3784499,[0.06533793],[-2.868995],1,False
0,1,1,0.0030136108,1.1220429,-0.40798536,[0.0591752],[-2.5622869],2,False
0,1,1,0.0,-0.21642709,-0.8235798,[0.05624736],[-2.1575704],3,False
0,1,1,-2.25,0.18959989,-0.5246907,[0.03922772],[-1.979043],4,False
0,1,1,0.0,-0.22390838,0.60312015,[0.04308896],[-2.0612128],5,False
0,1,1,0.75,0.039897554,-1.162338,[0.04947914],[-2.4637454],6,False
0,1,1,0.0,0.786909,2.0955513,[0.02564485],[-4.4920964],7,False
0,1,1,3.0,-1.0667006,0.413205,[0.01974156],[-2.4831219],8,False
0,1,1,0.0030136108,0.867465,1.3613781,[0.05613841],[-3.205872],9,False
0,1,1,2.5529757,1.0910414,-1.1760732,[0.02465953],[-3.1196713],10,False
0,1,1,0.0029754639,-0.49211812,-0.6698566,[0.04578585],[-2.1234956],11,False
0,2,2,3.0,-1.1986719,0.023302726,[0.02821394],[-2.5116343],0,False
0,2,2,2.5529375,0.31230363,0.94698316,[0.03163472],[-2.3907743],1,False
0,2,2,0.010757446,1.3697989,1.43302,[0.01084895],[-3.9297836],2,False
0,2,2,0.0,-0.2557864,0.2389372,[0.03050366],[-1.9003798],3,False
0,2,2,3.0,1.0161718,0.64243543,[-0.00112372],[-2.619455],4,False
0,2,2,0.0029754639,0.4192277,-1.4947457,[0.00677598],[-2.9937801],5,False
0,2,2,0.75,-0.6074616,-0.3086593,[0.02839624],[-2.0450027],6,False
0,2,2,0.0029754639,0.4174644,0.026423924,[0.01283058],[-1.9491901],7,False
0,2,2,-2.2470245,1.2757674,0.6276665,[0.00379007],[-2.9279866],8,False
0,2,2,0.01499176,1.6283244,-1.6002756,[0.032673],[-4.4529138],9,False
0,2,2,2.5607386,0.5840632,1.8401995,[-0.00913015],[-3.840808],10,False
0,2,2,0.010681152,0.286654,-0.2402125,[0.0181955],[-1.9137664],11,False
0,3,3,-2.8469481,0.5325947,-1.9517994,[0.02216161],[-3.8494027],0,False
0,3,3,2.4149919,0.07755554,2.3135018,[0.03051155],[-4.63764],1,False
0,3,3,0.010623932,-1.7550426,-1.0044091,[0.01091203],[-3.749312],2,False
0,3,3,0.00289917,-1.2602031,-0.365952,[0.0307331],[-2.6751883],3,False
0,3,3,3.0028992,-2.294405,1.4794236,[-0.00702443],[-5.506995],4,False
0,3,3,0.010604858,-2.5061073,-0.8539253,[0.0060522],[-5.219774],5,False
0,3,3,0.75,-0.047351036,0.6658883,[0.02609041],[-2.084536],6,False
0,3,3,0.014953613,0.48252535,1.5461769,[0.01670035],[-3.2475538],7,False
0,3,3,3.0148392,1.0201322,-1.510031,[-0.00664689],[-3.4871035],8,False
0,3,3,0.023231506,-0.32902327,-0.7366342,[0.03169556],[-2.1156034],9,False
0,3,3,0.76060486,-0.77652746,0.260965,[-0.00555942],[-2.1642609],10,False
0,3,3,0.0063705444,2.0790267,-0.85624295,[0.01901453],[-4.39785],11,False
0,4,4,2.2606812,1.5840621,0.8380448,[0.02696463],[-3.5406077],0,False
0,4,4,2.2773514,1.0746218,1.2843039,[0.03177292],[-3.3381326],1,False
0,4,4,0.018177032,0.025698686,1.1446637,[0.03054541],[-2.5641775],2,False
0,4,4,0.01083374,1.7227428,0.31521326,[0.02755992],[-3.4047315],3,False
0,4,4,-2.2350464,-0.688739,-0.76491916,[0.00416381],[-2.3067951],4,False
0,4,4,0.0063323975,0.14988092,0.2978819,[0.00843843],[-1.9208031],5,False
0,4,4,0.75297546,1.0331548,-0.04836706,[0.02874203],[-2.4139693],6,False
0,4,4,0.02735138,-1.5160055,0.27628818,[0.01620133],[-3.0016818],7,False
0,4,4,2.873041,0.091381796,0.8605224,[-0.00669656],[-2.2614865],8,False
0,4,4,0.018730164,-0.32528278,0.58249664,[0.03062761],[-2.0779324],9,False
0,4,4,-1.1777031,0.33301964,0.21863377,[0.00096802],[-1.9498911],10,False
0,4,4,0.0014877319,-0.52239484,-0.46528178,[0.01223642],[-2.0449302],11,False
0,5,5,2.2604523,0.19810168,-0.096803956,[0.02326182],[-1.8630965],0,False
0,5,5,2.2897873,-0.8450336,1.1293844,[0.02687832],[-2.8524828],1,False
0,5,5,0.017910004,-0.31995022,1.6180156,[0.02004065],[-3.2644272],2,False
0,5,5,0.010681152,-1.8332042,0.45364988,[0.03116967],[-3.5938203],3,False
0,5,5,-2.2269592,0.60421664,-0.111987785,[0.00273824],[-2.0310762],4,False
0,5,5,0.00541687,0.9945196,0.5162998,[0.00708222],[-2.52136],5,False
0,5,5,0.76083374,-0.5622218,-0.68370235,[0.02315896],[-2.1904645],6,False
0,5,5,0.039787292,0.30097318,-0.5487485,[0.03092849],[-2.0032043],7,False
0,5,5,2.272812,-0.1822229,0.59755886,[-0.00048702],[-2.048707],8,False
0,5,5,0.017814636,0.70015746,-1.2818615,[0.03081038],[-2.8608384],9,False
0,5,5,2.28479,0.28483304,2.6794,[-0.00422423],[-5.63698],10,False
0,5,5,0.0,0.5116219,0.64055234,[0.01816322],[-2.2368076],11,False
0,6,6,2.2680054,-0.69089085,-1.1555307,[0.02821388],[-2.652835],0,False
0,6,6,-2.9477386,-0.9994909,-1.1270987,[0.03457764],[-2.9000173],1,False
0,6,6,0.029697418,0.34374854,-0.09818622,[0.02468234],[-1.9180739],2,False
0,6,6,0.02243042,-0.38186476,0.33160558,[0.02789298],[-1.9611359],3,False
0,6,6,3.0186157,-1.5990101,0.2562655,[-0.00364378],[-3.1178582],4,False
0,6,6,0.017242432,-0.9754896,-0.02897593,[0.0002273],[-2.3069818],5,False
0,6,6,0.7563324,1.08077,0.76834726,[0.02628326],[-2.7905312],6,False
0,6,6,0.048065186,-0.17703897,-1.3199204,[0.01786238],[-2.649282],7,False
0,6,6,-2.9655533,-1.2042698,-0.5396566,[0.00031786],[-2.629589],8,False
0,6,6,0.02532959,-0.19402932,-0.34268418,[0.03355964],[-1.8972592],9,False
0,6,6,2.2972832,-0.6729783,-0.17339978,[-0.00407567],[-2.05125],10,False
0,6,6,0.002937317,0.06355905,-0.9907517,[0.01832249],[-2.2922378],11,False
0,7,7,-2.9863434,-0.23595585,-2.2229035,[0.02583938],[-4.2245297],0,False
0,7,7,-2.939499,0.51825905,-0.7047102,[0.03507686],[-2.2030377],1,False
0,7,7,0.03791809,-0.54797006,-0.37173656,[0.01736116],[-2.0119622],2,False
0,7,7,0.034942627,-0.015267651,1.1272362,[0.03101353],[-2.5330346],3,False
0,7,7,-2.2322998,-0.4883314,0.24536878,[0.00418685],[-1.9783956],4,False
0,7,7,0.025253296,1.3250924,-1.8645889,[0.0087729],[-4.3931913],5,False
0,7,7,0.75556946,0.74923325,0.400295,[0.02328574],[-2.2294424],6,False
0,7,7,0.043373108,1.2193223,1.0927564,[0.02257589],[-3.2815144],7,False
0,7,7,-2.9573898,-0.91732496,0.65101516,[0.00407735],[-2.4794579],8,False
0,7,7,0.020828247,1.2751361,-1.3580068,[0.03073344],[-3.585158],9,False
0,7,7,-2.9445534,-2.057931,1.4945815,[0.00061286],[-5.1164894],10,False
0,7,7,0.010719299,0.9644154,-0.6892618,[0.01938236],[-2.5611289],11,False
0,8,8,-2.991455,-0.47091675,1.2393066,[0.02775625],[-2.7645693],0,False
0,8,8,2.3056564,1.2003046,1.6647307,[0.0298041],[-4.0488944],1,False
0,8,8,0.03332138,1.5764762,-1.0382587,[0.02688883],[-3.609453],2,False
0,8,8,0.047302246,-1.1511422,0.010915637,[0.03198875],[-2.4714036],3,False
0,8,8,-2.2207031,0.9066643,0.9224969,[0.00114572],[-2.7392387],4,False
0,8,8,0.020751953,0.859689,0.1540643,[3.4213066e-05],[-2.2531972],5,False
0,8,8,0.76724243,-0.11128798,-1.1399804,[0.02612487],[-2.4669614],6,False
0,8,8,0.0422287,0.1789325,0.40188146,[0.01116139],[-1.9602404],7,False
0,8,8,-2.8078096,0.17833026,2.728747,[0.00331279],[-5.739129],8,False
0,8,8,0.015563965,-0.52756816,0.19385543,[0.03162338],[-1.9829963],9,False
0,8,8,-2.7950494,-0.08486606,-0.7205328,[0.00230915],[-2.0635788],10,False
0,8,8,0.0063323975,-0.88730776,1.3339831,[0.01274772],[-3.1289606],11,False
0,9,9,-2.9923706,0.07621585,1.3034629,[0.0267412],[-2.7657247],0,False
0,9,9,2.3043976,-0.28441674,-1.6239569,[0.02704115],[-3.1173687],1,False
0,9,9,0.028018951,-0.3045466,-0.16503279,[0.01093278],[-1.8809],2,False
0,9,9,0.05569458,-0.2383529,0.5376423,[0.02815222],[-2.0299397],3,False
0,9,9,3.041809,-0.13604224,-1.5476054,[-0.00575574],[-2.9747849],4,False
0,9,9,0.019836426,0.91879106,0.86648613,[0.00190713],[-2.6855454],5,False
0,9,9,0.7755585,-0.27343565,0.78413683,[0.02882017],[-2.2124119],6,False
0,9,9,0.053901672,0.60999566,0.8073501,[0.0190237],[-2.3934536],7,False
0,9,9,3.0538635,-1.3578191,-1.4753186,[-0.00062836],[-3.691782],8,False
0,9,9,0.0146865845,-0.5765894,-0.026156005,[0.03061491],[-1.9763598],9,False
0,9,9,-1.5876107,0.5010305,-0.39327037,[-0.00331014],[-2.040976],10,False
0,9,9,0.005455017,-0.16534813,0.69227666,[0.01497816],[-2.10762],11,False
0,10,10,2.2693787,0.44947633,0.75425076,[0.02862283],[-2.2708764],0,False
0,10,10,-2.9381256,-0.30696252,-0.9833681,[0.03278157],[-2.3193834],1,False
0,10,10,0.022792816,0.35302725,0.916482,[0.02443429],[-2.3927956],2,False
0,10,10,0.05508423,-0.8273888,1.089643,[0.03166175],[-2.8188586],3,False
0,10,10,-2.1999512,-1.0018778,0.09589313,[-0.00056753],[-2.3246634],4,False
0,10,10,0.0315094,-1.6603184,0.08623159,[0.00133307],[-3.1857886],5,False
0,10,10,0.7752533,0.9486663,0.565428,[0.02809118],[-2.489774],6,False
0,10,10,0.06637573,1.451641,-1.0522612,[0.01531798],[-3.4419715],7,False
0,10,10,-2.1879349,1.0798995,0.55758166,[0.00428449],[-2.63352],8,False
0,10,10,0.022163391,-1.367192,-0.6765797,[0.03046396],[-2.9306421],9,False
0,10,10,0.80752563,0.58835185,-0.16231678,[-0.00480364],[-2.0341191],10,False
0,10,10,0.017204285,0.6219721,-1.2362282,[0.0190019],[-2.7478957],11,False
0,11,11,2.2817383,0.7603397,-0.4881465,[0.02772354],[-2.2558608],0,False
0,11,11,-2.9430466,1.5724852,-0.13838094,[0.03271201],[-3.12051],1,False
0,11,11,0.021781921,0.5282131,1.1320082,[0.01726363],[-2.685334],2,False
0,11,11,0.066986084,1.4121802,0.14986783,[0.02981432],[-2.8912733],3,False
0,11,11,-2.2005615,-0.9479073,0.35780543,[0.0045362],[-2.2995598],4,False
0,11,11,0.043792725,0.62999004,0.07599823,[0.00945292],[-2.0854864],5,False
0,11,11,0.78692627,0.57220584,1.2337023,[0.02452774],[-2.8340325],6,False
0,11,11,0.074539185,-1.477552,0.9917702,[0.01129406],[-3.4024162],7,False
0,11,11,3.061493,0.030832035,0.405645,[-0.00620779],[-1.9431417],8,False
0,11,11,0.017700195,0.3619536,-0.28315207,[0.02791336],[-1.9448116],9,False
0,11,11,0.8020134,0.8646009,1.2552248,[-0.00539198],[-3.0873532],10,False
0,11,11,0.02544403,1.3926263,0.47101876,[0.01727327],[-3.035543],11,False
0,12,12,2.2899017,-0.4398656,-0.5234234,[0.02600114],[-2.0369806],0,False
0,12,12,2.3014984,-0.72112644,0.35590714,[0.0268468],[-2.1609294],1,False
0,12,12,0.033512115,-0.8242041,-0.71471703,[0.0157643],[-2.3567035],2,False
0,12,12,0.0793457,-0.8231457,-0.4859488,[0.03207779],[-2.2507405],3,False
0,12,12,-2.1889648,0.8000992,1.3009882,[0.00446684],[-3.108654],4,False
0,12,12,0.056152344,-0.16051397,-0.15452954,[0.00500401],[-1.8529947],5,False
0,12,12,0.7995148,1.073348,0.43287116,[0.02760289],[-2.5797513],6,False
0,12,12,0.073890686,1.2771363,2.1376638,[0.03125801],[-5.090175],7,False
0,12,12,3.073204,-0.32882944,1.2204819,[0.00020073],[-2.656375],8,False
0,12,12,0.012550354,-0.80675405,-0.975958,[0.03356704],[-2.5624986],9,False
0,12,12,0.8007927,-0.50329566,-1.4309095,[-0.00746235],[-2.9059572],10,False
0,12,12,0.025138855,-1.7122278,-0.9310268,[0.01246468],[-3.6574187],11,False
0,13,13,-2.964676,2.0070174,-0.25434476,[0.02702859],[-3.916822],0,False
0,13,13,-2.9497604,-0.2452797,0.385935,[0.03395323],[-1.9492906],1,False
0,13,13,0.04179001,-0.9079021,-0.7512585,[0.02936471],[-2.4756136],2,False
0,13,13,0.08758545,1.3453358,-0.99394226,[0.02993826],[-3.2236524],3,False
0,13,13,3.0737,0.67555016,1.1506573,[-0.0045878],[-2.8222864],4,False
0,13,13,0.0642395,0.04956521,-0.5911883,[0.00749746],[-1.9874574],5,False
0,13,13,0.8119507,-0.43198845,-1.4961921,[0.02425924],[-2.9804733],6,False
0,13,13,0.08552551,1.4130915,-0.48461732,[0.01147062],[-2.9930058],7,False
0,13,13,-2.1643982,-0.7453774,-2.083639,[0.00117033],[-4.201179],8,False
0,13,13,0.0074386597,-0.18584192,1.1916695,[0.02944667],[-2.6165586],9,False
0,13,13,0.8082504,0.59013337,-0.5979732,[-0.0010218],[-2.190537],10,False
